,central_pressure,radius,mass
106,0.002034650824763014,0.041487035493827706,1.7503867426572577e-07
107,0.002186261251456286,0.043006226223358146,1.949803792515066e-07
108,0.0023491688113983504,0.04458095031696185,2.1719257673726836e-07
109,0.002524215301703199,0.04621324075645772,2.4193371885803827e-07
110,0.002712305245343275,0.04790520478929634,2.694916741669447e-07
111,0.0029144105651181243,0.049659026641424256,3.0018707536658905e-07
112,0.0031315756059001982,0.05147697032629672,3.3437704792106187e-07
113,0.0033649225311093755,0.053361400466269186,3.724597379476085e-07
114,0.003615657121301636,0.055314716795862244,4.148775357383618e-07
115,0.0038850750048350187,0.05733945592351167,4.621242086113488e-07
116,0.004174568352808871,0.05943823130426118,5.147493884087021e-07
117,0.004485633072871245,0.061613751850644355,5.733652595088857e-07
118,0.004819876539067301,0.0638688254132657,6.386536766782343e-07
119,0.005179025897671376,0.06620636238737897,7.113740926608229e-07
120,0.005564936991921619,0.06862937944986189,7.923723875843736e-07
121,0.00597960395177439,0.07114103019326964,8.8259169877892e-07
122,0.0064251694982316735,0.07374450655533815,9.830796417247467e-07
123,0.006903936015487503,0.07644319085523026,1.0950057883461471e-06
124,0.007418377448106797,0.0792405651331851,1.2196719163029728e-06
125,0.007971152084713157,0.0821402385263791,1.3585279335677977e-06
126,0.008565116294243356,0.08514595189123617,1.5131887300410635e-06
127,0.009203339285748038,0.0882615825941205,1.6854529455007185e-06
128,0.00988911896800764,0.09149118546906972,1.877326087888991e-06
129,0.010625998990915148,0.09483885962547975,2.0910354869568602e-06
130,0.011417787056684416,0.09830895352960176,2.329068018998494e-06
131,0.012268574595503736,0.1019059420285987,2.5941915122683873e-06
132,0.013182757907305744,0.10563446314100985,2.889488681566429e-06
133,0.014165060878899653,0.10949932391608587,3.218392934722089e-06
134,0.015220559393853111,0.11350550656606653,3.584728251504567e-06
135,0.016354707561257273,0.1176582250196141,3.992758705904357e-06
136,0.01757336589890824,0.12196273798932808,4.447218659719447e-06
137,0.018882831616536155,0.12642463582317104,4.953395200543819e-06
138,0.020289871155565496,0.1310496670456232,5.51717212139993e-06
139,0.02180175515355078,0.13584378928899793,6.145102350742371e-06
140,0.023426296013959607,0.14081317677819702,6.844483994812589e-06
141,0.025171888275439196,0.1459642280193001,7.623445003868608e-06
142,0.027047551989167164,0.15130364605145685,8.491049595212638e-06
143,0.02906297932843245,0.15683816848096463,9.457357470957433e-06
144,0.031228584671292543,0.1625749800318814,1.0533605969070162e-05
145,0.03355555841510091,0.16852146263946885,1.1732299160016169e-05
146,0.03605592480098285,0.17468526538706686,1.3067362220657826e-05
147,0.03874260404705653,0.18107431113161362,1.4554302157648083e-05
148,0.04162947911146321,0.18769680578013642,1.621038761813411e-05
149,0.04473146743019237,0.19456136233457305,1.805487903153058e-05
150,0.04806459800039598,0.20167660978618504,2.010914327680034e-05
151,0.05164609420750539,0.2090517695411754,2.239705226617535e-05
152,0.0554944628241464,0.21669630517579228,2.4945163845320174e-05
153,0.05962958964074041,0.22462002115252216,2.7783051473631775e-05
154,0.06407284222194462,0.23283307441306342,3.094364591164802e-05
155,0.06884718031990845,0.24134598562107074,3.446361517223062e-05
156,0.07397727451488936,0.2501696535943863,3.8383788546549036e-05
157,0.07948963369628056,0.2593153674582009,4.274962746870595e-05
158,0.08541274204278955,0.26879481570738945,4.7611747722084426e-05
159,0.09177720620958724,0.2786201044300273,5.302650525585755e-05
160,0.09861591348299492,0.2888037841312128,5.905665400224718e-05
161,0.10596420171994358,0.2993589900670148,6.577213045756078e-05
162,0.11386004195033968,0.3102990836813233,7.325068423340556e-05
163,0.12234423458590667,0.32163796819871016,8.157885608324892e-05
164,0.1314606202493737,0.3333899555887611,9.085297792390049e-05
165,0.14125630631343902,0.3455700567051737,0.00010118039406226683
166,0.15178191032010696,0.35819374520669267,0.00011268054692483166
167,0.1630918215382303,0.3712770191048362,0.00012548637431848266
168,0.1752444820108077,0.3848364328571629,0.00013974583493978182
169,0.18830268854430188,0.3988891160416942,0.00015562359752124542
170,0.2023339172004605,0.41345278762422216,0.00017330291272411055
171,0.21741067196738992,0.4285457644595008,0.00019298768334259888
172,0.23361085941158533,0.44418696072268865,0.00021490474741103392
173,0.2510181912468634,0.4603958775079434,0.00023930639827813552
174,0.2697226169004114,0.4771929191725824,0.0002664737118748547
175,0.2898207883111551,0.4946000350928827,0.00029672078189985876
176,0.31141655936221596,0.5126378508079842,0.0003303936308244955
177,0.3346215225281955,0.5313287958698275,0.0003678789067613416
178,0.35955558551030964,0.5506960184130136,0.0004096066025236709
179,0.3863475908390459,0.5707635138933722,0.0004560550912954285
180,0.4151359816460274,0.5915560075024,0.0005077561305159754
181,0.44606951704535797,0.6130989838566666,0.0005653008416332847
182,0.4793080408210465,0.6354187429932585,0.0006293463139629463
183,0.5150233073925764,0.6585424123002339,0.0007006228425309953
184,0.5533998693266677,0.682497946235103,0.0007799418963866633
185,0.5946360309812793,0.70731296004688,0.000868200650237412
186,0.638944873209659,0.7330184198558323,0.0009664045848568815
187,0.686555354419415,0.7596465848369593,0.001075673034115822
188,0.7377134936761597,0.7872271339729282,0.0011972344498612172
189,0.7926836419651941,0.815792545521472,0.0013324602758967227
190,0.8517498481802662,0.8453761425089904,0.001482872302350193
191,0.9152173268979372,0.8760120882170498,0.0016501585947444341
192,0.9834140355220011,0.9077354992435788,0.0018361917911055646
193,1.056692368947594,0.9405824960506397,0.002043048994061806
194,1.1354309805019018,0.9745900301727046,0.002273032279493588
195,1.2200367385708335,1.0097959771457525,0.0025286928196120895
196,1.3109468290222208,1.0462390495021272,0.0028128561721170284
197,1.408631014289439,1.0839588591259954,0.003128651321262258
198,1.5135940607889145,1.1229958768721549,0.003479541676535735
199,1.6263783472147397,1.1633913557503957,0.0038693587360084745
