,central_pressure_1,central_pressure_2,central_density_1,central_density_2,radius_1,radius_2,mass_1,mass_2,central_density,mass_1__in_GeV,dimensionless_mass_1,central_density_1_in_GEV4,dimensionless_central_density_1
82,110067.1140944094,500.67,217858.96598633105,1730.01,1.4666167356424937,0.7079587548535299,0.24533486316823608,0.000675347096318691,219588.97598633106,2.7354837243258325e+56,135.28086246244163,1.6716744446243208,2.0637956106473098e-06
83,111409.3959735973,500.67,219856.63730652077,1730.01,1.4645325177622186,0.7039563835996892,0.24496103542943887,0.0006641192057830503,221586.64730652078,2.7313155450382435e+56,135.07472894246902,1.6870029672747477,2.082719712684874e-06
84,112751.67785278523,500.67,221850.39554663832,1730.01,1.4624841571310836,0.7000242377380174,0.24459127606333772,0.0006532072464736765,223580.40554663833,2.727192728106216e+56,134.87083877658,1.7023014640966447,2.101606745798327e-06
85,114093.95973197314,500.67,223840.29838502203,1730.01,1.4604707235154635,0.6961602499061185,0.24422551592304378,0.0006425987241360424,225570.30838502204,2.7231145025419383e+56,134.66915383627284,1.71757037766718,2.1204572563792347e-06
86,115436.24161116107,500.67,225826.4035000105,1730.01,1.4584912133608825,0.6923624373517383,0.2438636863953457,0.0006322817781522915,227556.4135000105,2.7190801033081047e+56,134.4696362873226,1.7328101505635232,2.1392717908191642e-06
87,116778.52349034899,500.67,227808.768569942,1730.01,1.4565450142851548,0.6886288981040183,0.24350572077931168,0.0006222451437272493,229538.77856994202,2.7150887866893254e+56,134.27224934996028,1.7480212253628424,2.158050895509682e-06
88,118120.8053695369,500.67,229787.45127315502,1730.01,1.4546309438991751,0.6849578067846549,0.2431515539635069,0.0006124781151514672,231517.46127315503,2.7111398266931023e+56,134.07695712088648,1.7632040446423065,2.1767951168423536e-06
89,119463.08724872483,500.67,231762.50928798827,1730.01,1.4527485722226312,0.6813474101324556,0.2428011219091157,0.0006029705121363963,233492.51928798828,2.7072325092866403e+56,133.88372428825795,1.7783590509790865,2.195505001208749e-06
90,120805.36912791274,500.67,233734.00029278002,1730.01,1.4508967832731974,0.6777960240413613,0.2424543619365328,0.0005937126477991364,235464.01029278003,2.7033661355923408e+56,133.692516289718,1.7934866869503499,2.214181095000432e-06
91,122147.65100710066,500.67,235701.9819658687,1730.01,1.4490751701903573,0.6743020295496206,0.24211121285632933,0.0005846952998589236,237431.9919658687,2.6995400233480723e+56,133.50329938461275,1.8085873951332658,2.23282394460897e-06
92,123489.93288628859,500.67,237666.5119855929,1730.01,1.447282674058994,0.6708638700398792,0.2417716145796583,0.0005759096840870209,239396.5219855929,2.69575350256319e+56,133.3160404391635,1.8236616181050038,2.2514340964259307e-06
93,124832.2147654765,500.67,239627.64803029096,1730.01,1.4455188905725782,0.6674800480892286,0.24143550870246186,0.0005673474285174363,241357.65803029097,2.69200592203245e+56,133.1307072486065,1.8387097984427323,2.2700120968428792e-06
94,126174.49664466442,500.67,241585.44777830155,1730.01,1.443782875601568,0.6641491223274294,0.24110283780958933,0.0005590005494765699,243315.45777830156,2.6882966415769214e+56,132.9472681534744,1.8537323787236217,2.2885584922513847e-06
